"","Lineup","Offensive Poss","ORtg","TO%","OREB%","Defensive Poss","DRtg","Forced TO%","Allowed OREB%","Team"
"2803","Carrington, Khadeen || Knight, Marcos || Konga, Konstantin || Leissner, Tanner || Wohlfarth-Bottermann, Jonas",5.88,0.34,0.34,0,7.76,1.93,0,0,"MHP RIESEN Ludwigsburg"
"2804","Brase, Hans || Carrington, Khadeen || Lyles, Jairus || Smith, Jaleen || Weiler-Babb, Nick",7.76,0.77,0.13,0.25,5,0.8,0.2,0.5,"MHP RIESEN Ludwigsburg"
"2805","Brase, Hans || Carrington, Khadeen || Konga, Konstantin || Leissner, Tanner || Weiler-Babb, Nick",6,1.33,0,0.33,7.76,1.42,0.13,0,"MHP RIESEN Ludwigsburg"
"2806","Jackson, Cameron || Knight, Marcos || Konga, Konstantin || Leissner, Tanner",5.44,1.47,0,0.33,5,0.4,0.2,0.67,"MHP RIESEN Ludwigsburg"
"2807","Carrington, Khadeen || Knight, Marcos || Konga, Konstantin || Smith, Jaleen || Wohlfarth-Bottermann, Jonas",5.88,1.36,0.17,0.67,4.76,0.63,0,0.33,"MHP RIESEN Ludwigsburg"
"2808","Brase, Hans || Caisin, Radii || Carrington, Khadeen || Knight, Marcos || Konga, Konstantin",6.32,1.42,0.32,1,5,1,0.4,0,"MHP RIESEN Ludwigsburg"
"2809","Hukporti, Ariel || Leissner, Tanner || Lyles, Jairus || Smith, Jaleen || Weiler-Babb, Nick",7.64,1.05,0.13,0.5,7,1.14,0.14,0,"MHP RIESEN Ludwigsburg"
"2810","Caisin, Radii || Carrington, Khadeen || Jackson, Cameron || Konga, Konstantin || Weiler-Babb, Nick || Wohlfarth-Bottermann, Jonas",6.88,2.18,0,0,5.76,1.04,0,0,"MHP RIESEN Ludwigsburg"
"2811","Brase, Hans || Carrington, Khadeen || Jackson, Cameron || Leissner, Tanner || Smith, Jaleen || Weiler-Babb, Nick",7.88,1.4,0,0,8,0.62,0.25,0,"MHP RIESEN Ludwigsburg"
"2812","Konga, Konstantin || Leissner, Tanner || Lyles, Jairus || Smith, Jaleen || Wimbush II, Thomas",5.32,1.32,0,0.5,4.76,0.84,0.21,0,"MHP RIESEN Ludwigsburg"
"2813","Jackson, Cameron || Knight, Marcos || Konga, Konstantin || Leissner, Tanner || Smith, Jaleen",7,1.57,0.14,0,8,0.75,0.25,0.33,"MHP RIESEN Ludwigsburg"
"2814","Carrington, Khadeen || Konga, Konstantin || Smith, Jaleen || Weiler-Babb, Nick || Wohlfarth-Bottermann, Jonas",4.88,2.05,0,0.67,3,1.33,0,0.5,"MHP RIESEN Ludwigsburg"
"2815","Carrington, Khadeen || Jackson, Cameron || Knight, Marcos || Leissner, Tanner || Smith, Jaleen",5.88,1.19,0.34,1,4.44,1.35,0.23,0,"MHP RIESEN Ludwigsburg"
"2816","Caisin, Radii || Knight, Marcos || Leissner, Tanner || Smith, Jaleen || Weiler-Babb, Nick",5,1,0,0.25,4,1.25,0.25,0.5,"MHP RIESEN Ludwigsburg"
"2817","Brase, Hans || Carrington, Khadeen || Leissner, Tanner || Lyles, Jairus || Smith, Jaleen",5.44,0.74,0,0,5.32,1.69,0,0,"MHP RIESEN Ludwigsburg"
"2818","Hukporti, Ariel || Knight, Marcos || Konga, Konstantin || Smith, Jaleen",6,0.83,0.17,0.33,5.88,1.36,0,0.5,"MHP RIESEN Ludwigsburg"
"2819","Konga, Konstantin || Leissner, Tanner || Lyles, Jairus || Weiler-Babb, Nick || Wohlfarth-Bottermann, Jonas",3.76,0.53,0.53,0,3.88,2.06,0,NA,"MHP RIESEN Ludwigsburg"
"2820","Brase, Hans || Jackson, Cameron || Knight, Marcos || Konga, Konstantin || Weiler-Babb, Nick",5,0.6,0,0.5,4,0,0.5,0,"MHP RIESEN Ludwigsburg"
"2821","Knight, Marcos || Leissner, Tanner || Smith, Jaleen || Weiler-Babb, Nick || Wohlfarth-Bottermann, Jonas",3.44,1.16,0,0,4.76,1.47,0,0.5,"MHP RIESEN Ludwigsburg"
"2822","Knight, Marcos || Konga, Konstantin || Leissner, Tanner || Weiler-Babb, Nick || Wohlfarth-Bottermann, Jonas",2.76,0.72,0,1,1.44,2.08,0,1,"MHP RIESEN Ludwigsburg"
"2823","Carrington, Khadeen || Hukporti, Ariel || Knight, Marcos || Leissner, Tanner || Wimbush II, Thomas",2.76,2.17,0,1,2,0,0.5,0,"MHP RIESEN Ludwigsburg"
"2824","Carrington, Khadeen || Hukporti, Ariel || Knight, Marcos || Leissner, Tanner || Smith, Jaleen",2.44,2.46,0,NA,3.88,2.32,0,1,"MHP RIESEN Ludwigsburg"
"2825","Caisin, Radii || Carrington, Khadeen || Leissner, Tanner || Smith, Jaleen || von Fintel, Christian",5.76,1.56,0,0,4,1,0.5,0,"MHP RIESEN Ludwigsburg"
"2826","Caisin, Radii || Carrington, Khadeen || Hukporti, Ariel || Lyles, Jairus || Weiler-Babb, Nick",3.88,0.26,0.26,0,5,0.8,0,0.33,"MHP RIESEN Ludwigsburg"
"2827","Carrington, Khadeen || Knight, Marcos || Konga, Konstantin || Leissner, Tanner || Weiler-Babb, Nick",4,2,0,0,3.32,0.6,0,0.33,"MHP RIESEN Ludwigsburg"
"2828","Caisin, Radii || Hukporti, Ariel || Knight, Marcos || Smith, Jaleen || von Fintel, Christian",3.88,1.03,0,0.33,4,0,0.25,0.2,"MHP RIESEN Ludwigsburg"
"2829","Konga, Konstantin || Leissner, Tanner || Smith, Jaleen || Wimbush II, Thomas || Wohlfarth-Bottermann, Jonas",2.88,0.69,0,1,2.76,0.72,0,1,"MHP RIESEN Ludwigsburg"
"2830","Brase, Hans || Knight, Marcos || Konga, Konstantin || Smith, Jaleen || Weiler-Babb, Nick",2,1,0.5,1,3,1.33,0,0.5,"MHP RIESEN Ludwigsburg"
"2831","Brase, Hans || Knight, Marcos || Konga, Konstantin || Leissner, Tanner || Smith, Jaleen",5,1.2,0.2,0,4.88,0.82,0.41,0,"MHP RIESEN Ludwigsburg"
"2832","Carrington, Khadeen || Jackson, Cameron || Konga, Konstantin || Wimbush II, Thomas",2.88,1.04,0,0.5,2.76,1.09,0,0,"MHP RIESEN Ludwigsburg"
"2833","Caisin, Radii || Carrington, Khadeen || Konga, Konstantin || Weiler-Babb, Nick || Wohlfarth-Bottermann, Jonas",3.88,1.29,0.26,1,2.44,0.41,0,0.5,"MHP RIESEN Ludwigsburg"
"2834","Brase, Hans || Jackson, Cameron || Knight, Marcos || Konga, Konstantin || Smith, Jaleen",3.76,1.6,0,0.5,4,0,0.5,0.33,"MHP RIESEN Ludwigsburg"
"2835","Brase, Hans || Carrington, Khadeen || Knight, Marcos || Konga, Konstantin || Leissner, Tanner || Wohlfarth-Bottermann, Jonas",3,2.33,0,NA,4.76,1.26,0,1,"MHP RIESEN Ludwigsburg"
"2836","Knight, Marcos || Smith, Jaleen || Weiler-Babb, Nick || Wimbush II, Thomas || Wohlfarth-Bottermann, Jonas",3,1,0.33,0,2.32,2.59,0,NA,"MHP RIESEN Ludwigsburg"
"2837","Carrington, Khadeen || Lyles, Jairus || Smith, Jaleen || Wimbush II, Thomas || Wohlfarth-Bottermann, Jonas",1.76,1.7,0,1,0.88,2.27,0,NA,"MHP RIESEN Ludwigsburg"
"2838","Carrington, Khadeen || Knight, Marcos || Leissner, Tanner || Wimbush II, Thomas",2.88,1.39,0.35,1,3.44,0.29,0,0.25,"MHP RIESEN Ludwigsburg"
"2839","Carrington, Khadeen || Hukporti, Ariel || Konga, Konstantin || Smith, Jaleen || Weiler-Babb, Nick",3,1.67,0,0,5,0.4,0,0,"MHP RIESEN Ludwigsburg"
"2840","Carrington, Khadeen || Hukporti, Ariel || Konga, Konstantin || Leissner, Tanner || Smith, Jaleen",5,0.8,0,0.33,3.88,0.77,0,0,"MHP RIESEN Ludwigsburg"
"2841","Brase, Hans || Carrington, Khadeen || Knight, Marcos || Konga, Konstantin || Wimbush II, Thomas",3,1.33,0,0,4,0.5,0.75,1,"MHP RIESEN Ludwigsburg"
"2842","Caisin, Radii || Konga, Konstantin || Leissner, Tanner || Lyles, Jairus || Smith, Jaleen",3.88,1.29,0,0,2.88,1.04,0,0,"MHP RIESEN Ludwigsburg"
"2843","Brase, Hans || Carrington, Khadeen || Leissner, Tanner || Lyles, Jairus || Weiler-Babb, Nick",3,0.67,0.33,0,2.88,1.74,0.35,1,"MHP RIESEN Ludwigsburg"
"2844","Carrington, Khadeen || Knight, Marcos || Konga, Konstantin || Smith, Jaleen || Wimbush II, Thomas",3.64,1.1,0,0,1.88,1.06,0,0,"MHP RIESEN Ludwigsburg"
"2845","Carrington, Khadeen || Hukporti, Ariel || Knight, Marcos || Smith, Jaleen || Weiler-Babb, Nick || Wohlfarth-Bottermann, Jonas",4,0,0,0,4,1,0,0,"MHP RIESEN Ludwigsburg"
"2846","Caisin, Radii || Konga, Konstantin || Leissner, Tanner || Smith, Jaleen || Weiler-Babb, Nick",4,1.25,0,0.5,3.76,1.6,0,0,"MHP RIESEN Ludwigsburg"
"2847","Konga, Konstantin || Lyles, Jairus || Weiler-Babb, Nick || Wimbush II, Thomas || Wohlfarth-Bottermann, Jonas",4,0.5,0.25,0.5,3,0.67,0.33,0.5,"MHP RIESEN Ludwigsburg"
"2848","Jackson, Cameron || Konga, Konstantin || Smith, Jaleen || Weiler-Babb, Nick || Wimbush II, Thomas",3.88,1.55,0,0,3,0,0.33,0,"MHP RIESEN Ludwigsburg"
"2849","Carrington, Khadeen || Smith, Jaleen || Weiler-Babb, Nick || Wimbush II, Thomas",3,0,0,0.25,4,0.75,0.25,0,"MHP RIESEN Ludwigsburg"
"2850","Caisin, Radii || Konga, Konstantin || Leissner, Tanner || Smith, Jaleen || von Fintel, Christian",4.32,1.39,0.23,0,2.88,1.39,0,0,"MHP RIESEN Ludwigsburg"
"2851","Caisin, Radii || Carrington, Khadeen || Konga, Konstantin || von Fintel, Christian || Wohlfarth-Bottermann, Jonas",4,0,0,0,4,0.5,0,0,"MHP RIESEN Ludwigsburg"
"2852","Brase, Hans || Caisin, Radii || Konga, Konstantin || Smith, Jaleen || von Fintel, Christian",4.64,1.08,0.22,0,4,1.25,0.5,NA,"MHP RIESEN Ludwigsburg"
"2853","Hukporti, Ariel || Knight, Marcos || Konga, Konstantin || Smith, Jaleen || Wimbush II, Thomas",2,0,0,0.33,2,1.5,0,1,"MHP RIESEN Ludwigsburg"
"2854","Carrington, Khadeen || Leissner, Tanner || Lyles, Jairus || Smith, Jaleen || Wohlfarth-Bottermann, Jonas",3.32,0.6,0,0.5,2,1,0.5,NA,"MHP RIESEN Ludwigsburg"
"2855","Knight, Marcos || Smith, Jaleen || Weiler-Babb, Nick || Wohlfarth-Bottermann, Jonas",1.88,0.53,0,0.67,3,0.67,0.67,NA,"MHP RIESEN Ludwigsburg"
"2856","Carrington, Khadeen || Konga, Konstantin || Weiler-Babb, Nick || Wimbush II, Thomas || Wohlfarth-Bottermann, Jonas",2,2,0,1,2.44,0.41,0,0.33,"MHP RIESEN Ludwigsburg"
"2857","Carrington, Khadeen || Jackson, Cameron || Knight, Marcos || Weiler-Babb, Nick || Wimbush II, Thomas",2,1,0,0,2.88,1.74,0,1,"MHP RIESEN Ludwigsburg"
"2858","Carrington, Khadeen || Hukporti, Ariel || Knight, Marcos || Konga, Konstantin || Smith, Jaleen || Wohlfarth-Bottermann, Jonas",4.44,0.68,0.23,0,3,1,0.33,0,"MHP RIESEN Ludwigsburg"
"2859","Caisin, Radii || Carrington, Khadeen || Konga, Konstantin || Leissner, Tanner || Smith, Jaleen",3,0.67,0.33,0.5,1,0,0,0,"MHP RIESEN Ludwigsburg"
"2860","Brase, Hans || Konga, Konstantin || Smith, Jaleen || Weiler-Babb, Nick || Wimbush II, Thomas",2,0,0,0.33,2.76,2.17,0,NA,"MHP RIESEN Ludwigsburg"
"2861","Brase, Hans || Knight, Marcos || Konga, Konstantin || Leissner, Tanner || von Fintel, Christian",2,0,0,0,3.88,0.26,0.26,0,"MHP RIESEN Ludwigsburg"
"2862","Brase, Hans || Carrington, Khadeen || Lyles, Jairus || Weiler-Babb, Nick || Wimbush II, Thomas",2.88,0.69,0,0,2,1,0,0,"MHP RIESEN Ludwigsburg"
"2863","Jackson, Cameron || Knight, Marcos || Smith, Jaleen || Weiler-Babb, Nick || Wimbush II, Thomas",2.88,0.69,0,0,2,2.5,0,1,"MHP RIESEN Ludwigsburg"
"2864","Carrington, Khadeen || Hukporti, Ariel || Knight, Marcos || Leissner, Tanner || von Fintel, Christian",3,2.33,0,1,2,1,0.5,0,"MHP RIESEN Ludwigsburg"
"2865","Caisin, Radii || Knight, Marcos || Konga, Konstantin || Leissner, Tanner || Weiler-Babb, Nick",4,1.5,0,0.5,3,1,0,0,"MHP RIESEN Ludwigsburg"
"2866","Caisin, Radii || Knight, Marcos || Konga, Konstantin || Leissner, Tanner || Smith, Jaleen",3,1.33,0,0,4,1.25,0,0,"MHP RIESEN Ludwigsburg"
"2867","Brase, Hans || Konga, Konstantin || Lyles, Jairus || Smith, Jaleen || Weiler-Babb, Nick",3,1.33,0,0.5,2.88,0.69,0,0,"MHP RIESEN Ludwigsburg"
"2868","Brase, Hans || Knight, Marcos || Konga, Konstantin || Weiler-Babb, Nick",3,0.67,0.33,0.67,2,1,0.5,NA,"MHP RIESEN Ludwigsburg"
"2869","Brase, Hans || Caisin, Radii || Knight, Marcos || Konga, Konstantin || von Fintel, Christian",3,1.33,0,0,3,1,0,0.33,"MHP RIESEN Ludwigsburg"
"2870","Konga, Konstantin || Leissner, Tanner || Smith, Jaleen || von Fintel, Christian || Wimbush II, Thomas",1,0,1,NA,1.88,1.06,0,0.5,"MHP RIESEN Ludwigsburg"
"2871","Carrington, Khadeen || Jackson, Cameron || Leissner, Tanner || Smith, Jaleen || Weiler-Babb, Nick",4,0.75,0,0,4,1.5,0,1,"MHP RIESEN Ludwigsburg"
"2872","Carrington, Khadeen || Jackson, Cameron || Leissner, Tanner || Smith, Jaleen || von Fintel, Christian || Wohlfarth-Bottermann, Jonas",2,0,0,0,3,1.33,0.33,NA,"MHP RIESEN Ludwigsburg"
"2873","Carrington, Khadeen || Herzog, Lukas || Knight, Marcos || Weiler-Babb, Nick || Wohlfarth-Bottermann, Jonas",2,0,0,0.33,2.88,0.69,0.35,0,"MHP RIESEN Ludwigsburg"
"2874","Caisin, Radii || Carrington, Khadeen || Leissner, Tanner || Smith, Jaleen",3.88,2.32,0,NA,4,0.5,0,0.33,"MHP RIESEN Ludwigsburg"
"2875","Konga, Konstantin || Leissner, Tanner || Smith, Jaleen || Weiler-Babb, Nick || Wimbush II, Thomas",2,2.5,0,NA,2.44,1.64,0,0,"MHP RIESEN Ludwigsburg"
"2876","Hukporti, Ariel || Konga, Konstantin || Leissner, Tanner || Weiler-Babb, Nick || Wimbush II, Thomas",1,0,0,0.5,1.88,2.13,0,NA,"MHP RIESEN Ludwigsburg"
"2877","Carrington, Khadeen || Knight, Marcos || Weiler-Babb, Nick || Wohlfarth-Bottermann, Jonas",3,0,0.67,0,2,0,0,0,"MHP RIESEN Ludwigsburg"
"2878","Carrington, Khadeen || Knight, Marcos || Konga, Konstantin || Wimbush II, Thomas",3.88,2.32,0,NA,4,1,0,0,"MHP RIESEN Ludwigsburg"
"2879","Carrington, Khadeen || Jackson, Cameron || Konga, Konstantin || Smith, Jaleen || Wimbush II, Thomas",3,1.33,0,0.5,3,2.67,0,NA,"MHP RIESEN Ludwigsburg"
"2880","Carrington, Khadeen || Jackson, Cameron || Knight, Marcos || Konga, Konstantin || Leissner, Tanner",2,1,0.5,NA,1.88,2.13,0,1,"MHP RIESEN Ludwigsburg"
"2881","Caisin, Radii || Carrington, Khadeen || Smith, Jaleen || von Fintel, Christian || Wohlfarth-Bottermann, Jonas",2,0,0,0,1,0,1,NA,"MHP RIESEN Ludwigsburg"
"2882","Caisin, Radii || Carrington, Khadeen || Konga, Konstantin || Leissner, Tanner || Weiler-Babb, Nick",3,1.67,0,0,3,1,0.67,NA,"MHP RIESEN Ludwigsburg"
"2883","Brase, Hans || Carrington, Khadeen || Konga, Konstantin || Leissner, Tanner || Lyles, Jairus",2,1,0,0.5,2.88,0.69,0,0.5,"MHP RIESEN Ludwigsburg"
"2884","Carrington, Khadeen || Knight, Marcos || Konga, Konstantin || Wohlfarth-Bottermann, Jonas",3,0.67,0,0,3,0.67,0.33,0,"MHP RIESEN Ludwigsburg"
"2885","Carrington, Khadeen || Knight, Marcos || Konga, Konstantin || Leissner, Tanner || Wimbush II, Thomas",3,0.67,0,0,2,1,0,0,"MHP RIESEN Ludwigsburg"
"2886","Carrington, Khadeen || Hukporti, Ariel || Knight, Marcos || Weiler-Babb, Nick || Wimbush II, Thomas",2.88,2.08,0,NA,2,1,0,0.5,"MHP RIESEN Ludwigsburg"
"2887","Caisin, Radii || Carrington, Khadeen || Smith, Jaleen || Weiler-Babb, Nick || Wohlfarth-Bottermann, Jonas",3,1.67,0,0.67,2,1,0,0,"MHP RIESEN Ludwigsburg"
"2888","Caisin, Radii || Carrington, Khadeen || Knight, Marcos || Smith, Jaleen || Weiler-Babb, Nick",2,0,0,0,2.88,1.74,0,NA,"MHP RIESEN Ludwigsburg"
"2889","Brase, Hans || Carrington, Khadeen || Jackson, Cameron || Lyles, Jairus || Smith, Jaleen || Weiler-Babb, Nick",3.44,0.58,0,0,3,0.67,0,0,"MHP RIESEN Ludwigsburg"
"2890","Brase, Hans || Caisin, Radii || Knight, Marcos || Smith, Jaleen || Weiler-Babb, Nick",2,1.5,0,0,2.44,2.46,0,1,"MHP RIESEN Ludwigsburg"
"2891","Jackson, Cameron || Konga, Konstantin || Leissner, Tanner || von Fintel, Christian",2,1.5,0,0,2.32,2.16,0,NA,"MHP RIESEN Ludwigsburg"
"2892","Jackson, Cameron || Knight, Marcos || Konga, Konstantin || Smith, Jaleen || Wimbush II, Thomas",1.88,2.66,0,NA,1,2,0,1,"MHP RIESEN Ludwigsburg"
"2893","Hukporti, Ariel || Knight, Marcos || Leissner, Tanner || Smith, Jaleen || Weiler-Babb, Nick",2,0,0,0,1.88,2.13,0,NA,"MHP RIESEN Ludwigsburg"
"2894","Carrington, Khadeen || Jackson, Cameron || Knight, Marcos || Konga, Konstantin",2,0,0.5,0,3,1.33,0,0,"MHP RIESEN Ludwigsburg"
"2895","Carrington, Khadeen || Hukporti, Ariel || Knight, Marcos || Konga, Konstantin || Weiler-Babb, Nick || Wohlfarth-Bottermann, Jonas",1,0,0,0,2,0,0,0,"MHP RIESEN Ludwigsburg"
"2896","Carrington, Khadeen || Herzog, Lukas || Knight, Marcos || Leissner, Tanner || Weiler-Babb, Nick",2,0,0,0,1,3,0,NA,"MHP RIESEN Ludwigsburg"
"2897","Caisin, Radii || Hukporti, Ariel || Konga, Konstantin || von Fintel, Christian || Weiler-Babb, Nick",2,0,0.5,0,3,1,0.33,1,"MHP RIESEN Ludwigsburg"
"2898","Brase, Hans || Leissner, Tanner || Lyles, Jairus || Smith, Jaleen || Weiler-Babb, Nick",1.88,2.13,0,NA,2,1,0,0,"MHP RIESEN Ludwigsburg"
"2899","Brase, Hans || Knight, Marcos || Konga, Konstantin || Smith, Jaleen || Wimbush II, Thomas",3,3,0,NA,3,1.33,0,0,"MHP RIESEN Ludwigsburg"
"2900","Brase, Hans || Jackson, Cameron || Konga, Konstantin || Leissner, Tanner || Smith, Jaleen || Weiler-Babb, Nick",3,2,0,NA,3,1,0.67,NA,"MHP RIESEN Ludwigsburg"
"2901","Brase, Hans || Carrington, Khadeen || Konga, Konstantin || Leissner, Tanner || Smith, Jaleen",1,0,0,0,2,1.5,0,0,"MHP RIESEN Ludwigsburg"
"2902","Carrington, Khadeen || Konga, Konstantin || Leissner, Tanner || Lyles, Jairus || Wohlfarth-Bottermann, Jonas",2,1.5,0,0.5,3,1.33,0.33,NA,"MHP RIESEN Ludwigsburg"
"2903","Carrington, Khadeen || Jackson, Cameron || Leissner, Tanner || von Fintel, Christian || Weiler-Babb, Nick || Wohlfarth-Bottermann, Jonas",3,0,0.33,0.5,1.44,2.78,0,NA,"MHP RIESEN Ludwigsburg"
"2904","Carrington, Khadeen || Jackson, Cameron || Konga, Konstantin || Leissner, Tanner",1,0,0,0.5,0,NA,NA,NA,"MHP RIESEN Ludwigsburg"
"2905","Caisin, Radii || Carrington, Khadeen || Konga, Konstantin || Leissner, Tanner || von Fintel, Christian",1,0,0,0,2,0,0,0.33,"MHP RIESEN Ludwigsburg"
"2906","Brase, Hans || Konga, Konstantin || Smith, Jaleen || Weiler-Babb, Nick || Wohlfarth-Bottermann, Jonas",1,0,1,NA,1.88,2.13,0,1,"MHP RIESEN Ludwigsburg"
"2907","Brase, Hans || Knight, Marcos || Leissner, Tanner || von Fintel, Christian || Weiler-Babb, Nick",1,0,0,0,1.88,2.13,0,NA,"MHP RIESEN Ludwigsburg"
"2908","Brase, Hans || Carrington, Khadeen || Knight, Marcos || Weiler-Babb, Nick",1,0,1,NA,1.88,1.06,0,0,"MHP RIESEN Ludwigsburg"
"2909","Brase, Hans || Carrington, Khadeen || Knight, Marcos || Leissner, Tanner || Wimbush II, Thomas",1,0,0,0,1.88,1.06,0.53,NA,"MHP RIESEN Ludwigsburg"
"2910","Brase, Hans || Carrington, Khadeen || Jackson, Cameron || Lyles, Jairus || Weiler-Babb, Nick || Wimbush II, Thomas",1.88,0.53,0,0,2,2,0,NA,"MHP RIESEN Ludwigsburg"
"2911","Knight, Marcos || Leissner, Tanner || von Fintel, Christian || Weiler-Babb, Nick || Wohlfarth-Bottermann, Jonas",2,0,0.5,0,1.44,0.69,0,0,"MHP RIESEN Ludwigsburg"
"2912","Carrington, Khadeen || Leissner, Tanner || von Fintel, Christian || Weiler-Babb, Nick || Wimbush II, Thomas",2,3,0,NA,2,1,0.5,NA,"MHP RIESEN Ludwigsburg"
"2913","Carrington, Khadeen || Leissner, Tanner || Lyles, Jairus || Weiler-Babb, Nick || Wimbush II, Thomas",2,1,0,0,2.32,2.59,0,NA,"MHP RIESEN Ludwigsburg"
"2914","Brase, Hans || Carrington, Khadeen || Jackson, Cameron || Leissner, Tanner || Lyles, Jairus || Weiler-Babb, Nick",2,1.5,0,0,3,2.33,0,NA,"MHP RIESEN Ludwigsburg"
"2915","Brase, Hans || Caisin, Radii || Jackson, Cameron || Konga, Konstantin || Smith, Jaleen || Weiler-Babb, Nick",2,1.5,0,0,1,3,0,1,"MHP RIESEN Ludwigsburg"
"2916","Hukporti, Ariel || Konga, Konstantin || Leissner, Tanner || Smith, Jaleen || Weiler-Babb, Nick",2,1.5,0.5,NA,2.88,0.69,0,0,"MHP RIESEN Ludwigsburg"
"2917","Hukporti, Ariel || Knight, Marcos || Konga, Konstantin || Weiler-Babb, Nick || Wimbush II, Thomas",1,0,0,0,1,2,0,NA,"MHP RIESEN Ludwigsburg"
